dataset,model,id,run,trial,rewFunc,emotion,rt_csv,score_csv,magnitude,probability,ev,rt_next,score_next,y_chosen,v_chosen,rt_vmax,v_max,v_auc,v_sd,v_entropy,v_entropy_func,pe_max,pe_chosen,d_auc,rt_vba,score_vba,mean_kld,intrinsic_discrepancy,kld_newlearn,kld_forget,clock_onset,isi_onset,feedback_onset,iti_onset,iti_ideal,image,run_trial,v_entropy_no5,v_entropy_sqrt,rew_om,rt_vmax_lag,rt_vmax_change,rt_vmax_change_dir,v_entropy_lag,v_entropy_change,v_entropy_change_pos,v_entropy_change_neg,rt_swing,rt_swing_sqrt,trial_set,trial_neg_inv,trial_neg_inv_sc,rt_csv_sc,rt_vmax_sc,outcome,rew_om_c,v_entropy_wi,entropy_split,v_max_wi,rt_swing_lr,clock_onset_prev,rt_next_sc,rt_lag,rt_lag2,rt_lag3,rt_lag4,rt_lag5,rt_lag_sc,rt_lag2_sc,rt_lag3_sc,reward,last_outcome,outcome_lag,outcome_lag2,reward_lag,iti_prev,omission_lag,omission_lag2,omission_lag3,omission_lag4,omission_lag5,rt_vmax_lag_sc,rt_vmax_next,rt_vmax_change_next,v_entropy_wi_lead,v_entropy_wi_change,v_entropy_wi_change_lag,v_entropy_wi_change_lag2,v_entropy_lead,v_entropy_change_lag,v_entropy_wi_change_pos,v_entropy_wi_change_neg,entropy_split_lag,rt_change,rt_above_1s,swing_above_median,next_swing_above_median,pe_max_lag,pe_max_lag2,pe_max_lag3,abs_pe,abs_pe_c,abspexrew,abs_pe_lag,abs_pe_f,feedback_onset_prev,v_max_above_median,rt_bin,first10,rt_vmax_cum,rt_vmax_cum_lag,total_earnings,kld4,kld3,kld3_lag,kld4_lag,kld3_cum2,kld4_cum2,log_kld3,log_kld3_cum2,rt_time
explore,decay_factorize_selective_psequate_fixedparams_fmri,35780,1,11,DEV,clock_face,0.385,0,70,0.794394999961144,55.5229298834228,0.351,0,4,31.9575618007126,0.6,35.177516681951,298.272011969887,11.4509502630525,0.782393453384711,0.376882878069204,-19.9945907495089,-19.9945907495089,-14.2477109642355,3.85,0,0.00321695302873307,0.00321258604418317,0.00322132001328296,0.00321258604418317,42.5756846773438,42.9756239936687,43.0256813701708,43.9256765056634,8.1,clock_face_1.png,11,0.782393453384711,0.884530074889888,0,0.6,0,0,0.766343302769314,0.0065342969062262,0.0065342969062262,0,0.083,0.288097205817759,1,-0.0909090909090909,0.0950282066546233,-1.12470823566144,-0.933471539500364,Omission,-0.5,-0.907286138300588,low,-0.355033716371362,0.195224961629863,38.0422745386604,-1.15117028633435,0.468,0.601,0.518,0.568,0.485,-1.06010970019522,-0.956596384327657,-1.02119491979388,omission,Omission,Omission,Reward,omission,3.1,TRUE,FALSE,TRUE,FALSE,FALSE,-0.933471539500364,0.6,0,-0.830815493335334,0.076470644965254,0.187834343459265,-0.284256267328958,0.788927750290937,0.0160501506153974,0.076470644965254,0,low,-0.083,FALSE,FALSE,FALSE,-37.3054536570685,42.8688671211807,-49.7489625037646,19.9945907495089,-17.104702661166,8.55235133058299,37.3054536570685,low abs. PE,38.575564289873,FALSE,0-1s,FALSE,43.1756846773438,38.6422745386604,9425,0.0144738476847349,0.01355087920768,0.0757993790150523,0.0586397786200264,0.0893502582227323,0.0731136263047613,-4.30056616024732,-2.41507923453499,42.9606846773438
explore,decay_factorize_selective_psequate_fixedparams_fmri,35780,1,12,DEV,clock_face,0.351,70,70,0.803379223797662,55.895088373894,0.385,0,4,18.1002077440812,0.6,21.0289423351854,180.912886844468,6.86153273270737,0.788927750290937,0.38264471616785,69.6372222769628,62.4883706608897,-8.75863831340457,3.51,70,0.00345076403006659,0.0034392652081562,0.00346226285197697,0.0034392652081562,52.02585670189,52.3925207905122,52.4425228727632,53.3425551044056,0.1,clock_face_1.png,12,0.788927750290937,0.888216049331995,1,0.6,0,0,0.782393453384711,0.000113217582618841,0.000113217582618841,0,0.034,0.184390889145858,1,-0.0833333333333333,0.139423827236301,-1.15117028633435,-0.933471539500364,Reward,0.5,-0.830815493335334,low,-0.949009704633741,0.0924571108219184,42.5756846773438,-1.12470823566144,0.385,0.468,0.601,0.518,0.568,-1.12470823566144,-1.06010970019522,-0.956596384327657,reward,Omission,Omission,Omission,omission,8.1,TRUE,TRUE,FALSE,TRUE,FALSE,-0.933471539500364,0.3,-0.3,-0.829490511981025,0.00132498135430925,0.076470644965254,0.187834343459265,0.789040967873556,0.0065342969062262,0.00132498135430925,0,low,-0.034,FALSE,FALSE,FALSE,-19.9945907495089,-37.3054536570685,42.8688671211807,69.6372222769628,32.5379288662878,16.2689644331439,19.9945907495089,high abs. PE,43.0256813701708,FALSE,0-1s,FALSE,52.62585670189,43.1756846773438,9425,0.012356989966571,0.0167564695561871,0.0900429251882001,0.0652104145593282,0.106799394744387,0.0775674045258992,-4.08837424670588,-2.23670939055339,52.37685670189
explore,decay_factorize_selective_psequate_fixedparams_fmri,35780,1,13,DEV,clock_face,0.385,70,70,0.794394999961144,55.5229298834228,0.418,70,4,48.3772031190379,0.3,49.7085826226143,373.378165168938,15.6804841943788,0.789040967873556,0.361027183992286,42.3434369093417,41.5669346980922,-20.8487442067276,3.85,70,0.171227732501222,0.160625382348493,0.160625382348493,0.181830082653951,53.4591930332244,53.8591956929304,53.909237321117,54.809217408183,0.1,clock_face_1.png,13,0.789040967873556,0.88827978017827,1,0.6,-0.3,-3,0.788927750290937,-0.0134016880483605,0,0.0134016880483605,0.034,0.184390889145858,1,-0.0769230769230769,0.176989352343874,-1.12470823566144,-1.18048929169567,Reward,0.5,-0.829490511981025,low,0.254999778246019,0.0924571108219186,52.02585670189,-1.09902448059656,0.351,0.385,0.468,0.601,0.518,-1.15117028633435,-1.12470823566144,-1.06010970019522,reward,Reward,Reward,Omission,reward,0.1,FALSE,TRUE,TRUE,FALSE,TRUE,-0.933471539500364,0.3,0,-0.986329991941715,-0.15683947996069,0.00132498135430925,0.076470644965254,0.775639279825196,0.000113217582618841,0,0.15683947996069,low,0.034,FALSE,FALSE,FALSE,69.6372222769628,-19.9945907495089,-37.3054536570685,42.3434369093417,5.24414349866682,2.62207174933341,69.6372222769628,high abs. PE,52.4425228727632,FALSE,0-1s,FALSE,53.7591930332244,52.62585670189,9425,0.0134999148436335,0.0020632822255216,0.126113436422517,0.114048225642931,0.128176718648039,0.127548140486564,-6.17862231127294,-2.05426733855153,53.8441930332244
explore,decay_factorize_selective_psequate_fixedparams_fmri,35780,1,14,DEV,clock_face,0.418,70,70,0.785745254491335,55.1537903552351,0.334,70,4,64.907870806388,0.3,66.7164330980291,481.254626427618,20.7485141041675,0.775639279825196,0.361027183992286,30.5690076873741,30.489431072634,-28.5159205470702,4.18,70,0.00282001534905691,0.00270798857356854,0.00270798857356854,0.00293204212454529,54.9093157129246,55.3426016495214,55.3926254295511,56.2925834689522,4.1,clock_face_1.png,14,0.775639279825196,0.880703854780479,1,0.3,0,0,0.789040967873556,-0.00419627150594182,0,0.00419627150594182,0.033,0.18165902124585,1,-0.0714285714285714,0.209188373864652,-1.09902448059656,-1.18048929169567,Reward,0.5,-0.986329991941715,low,0.96901198518351,0.082238098236972,53.4591930332244,-1.16440131167081,0.385,0.351,0.385,0.468,0.601,-1.12470823566144,-1.15117028633435,-1.12470823566144,reward,Reward,Reward,Reward,reward,0.1,FALSE,FALSE,TRUE,TRUE,FALSE,-1.18048929169567,0.3,0,-1.03543880856174,-0.0491088166200294,-0.15683947996069,0.00132498135430925,0.771443008319254,-0.0134016880483605,0,0.0491088166200294,low,0.033,FALSE,FALSE,FALSE,42.3434369093417,69.6372222769628,-19.9945907495089,30.5690076873741,-6.5302857233008,-3.2651428616504,42.3434369093417,low abs. PE,53.909237321117,FALSE,0-1s,FALSE,55.2093157129246,53.7591930332244,9425,0.00846430376923926,0.00718371710565923,0.050755566669403,0.112230823497454,0.0579392837750623,0.120695127266693,-4.93454725813227,-2.8481870686332,55.3273157129246
explore,decay_factorize_selective_psequate_fixedparams_fmri,35780,1,15,DEV,clock_face,0.334,69,69,0.807898376395962,56.0777617574553,0.268,70,3,74.6277847378001,0.3,74.6277847378001,543.801892299505,23.4107310056105,0.771443008319254,0.329978814480038,32.3724550791868,26.593170398167,-25.2131331403225,3.34,69,0.0012388148550743,0.00123775099373708,0.00123987871641153,0.00123775099373708,60.3927829131135,60.7427092983271,60.7927540761302,61.6927352130879,0.1,clock_face_1.png,15,0.771443008319254,0.878318284176786,1,0.3,0,0,0.775639279825196,-0.00349761405321924,0,0.00349761405321924,0.084,0.289827534923789,1,-0.0666666666666667,0.237094192515992,-1.16440131167081,-1.18048929169567,Reward,0.5,-1.03543880856174,low,1.30114106006789,0.224340439548056,54.9093157129246,-1.21576882180058,0.418,0.385,0.351,0.385,0.468,-1.09902448059656,-1.12470823566144,-1.15117028633435,reward,Reward,Reward,Reward,reward,4.1,FALSE,FALSE,FALSE,TRUE,TRUE,-1.18048929169567,0.3,0,-1.07637126178932,-0.0409324532275781,-0.0491088166200294,-0.15683947996069,0.767945394266035,-0.00419627150594182,0,0.0409324532275781,low,-0.084,FALSE,FALSE,FALSE,30.5690076873741,42.3434369093417,69.6372222769628,32.3724550791868,-4.72683833148809,-2.36341916574404,30.5690076873741,low abs. PE,55.3926254295511,TRUE,0-1s,FALSE,60.6927829131135,55.2093157129246,9425,0.00751294017249733,0.00349916563236412,0.0730587262551883,0.0507491929688335,0.0765578918875525,0.0582621331413308,-5.65237698133941,-2.56957745606904,60.7267829131135
explore,decay_factorize_selective_psequate_fixedparams_fmri,35780,1,16,DEV,clock_face,0.268,69,69,0.82560959585401,56.7625758497894,0.418,69,3,82.0209932855067,0.3,82.0209932855067,574.04913718763,25.291021062674,0.767945394266035,0.329978814480038,31.1931764423839,22.4422640835927,-21.173116243063,2.68,69,0.00735405584464798,0.00730577107777045,0.00730577107777045,0.0074023406115255,61.7927859228221,62.0760743616847,62.1261264887289,63.0260614305153,0.1,clock_face_1.png,16,0.767945394266035,0.876324936462517,1,0.3,0,0,0.771443008319254,-0.00883807587778862,0,0.00883807587778862,0.066,0.256904651573303,1,-0.0625,0.261511783835915,-1.21576882180058,-1.18048929169567,Reward,0.5,-1.07637126178932,low,1.6115177981,0.220154012465844,60.3927829131135,-1.09902448059656,0.334,0.418,0.385,0.351,0.385,-1.16440131167081,-1.09902448059656,-1.12470823566144,reward,Reward,Reward,Reward,reward,0.1,FALSE,FALSE,FALSE,FALSE,TRUE,-1.18048929169567,0.2,-0.1,-1.17980295035896,-0.10343168856964,-0.0409324532275781,-0.0491088166200294,0.759107318388246,-0.00349761405321924,0,0.10343168856964,low,-0.066,FALSE,FALSE,TRUE,32.3724550791868,30.5690076873741,42.3434369093417,31.1931764423839,-5.906116968291,-2.9530584841455,32.3724550791868,low abs. PE,60.7927540761302,TRUE,0-1s,FALSE,62.0927859228221,60.6927829131135,9425,0.00855835932080766,0.0104801845580033,0.0484608391724725,0.0822425435441,0.0589410237304759,0.0908009028649077,-4.55731526302009,-2.83104828606853,62.0607859228221
explore,decay_factorize_selective_psequate_fixedparams_fmri,35780,1,17,DEV,clock_face,0.418,70,70,0.785745254491335,55.1537903552351,0.418,69,4,81.1520813650885,0.2,90.061589714124,587.722864812701,26.7285230220093,0.759107318388246,0.329978814480038,23.888075976283,20.0979234657457,-42.167823543249,4.18,70,0.0126907270240478,0.0125751976033089,0.0125751976033089,0.0128062564447867,63.1261373375892,63.5594376227236,63.6094481041073,64.5094603878097,0.1,clock_face_1.png,17,0.759107318388246,0.871267650259233,1,0.3,-0.1,-1,0.767945394266035,0.00763124684604644,0.00763124684604644,0,0.15,0.387298334620742,1,-0.0588235294117647,0.283056717353493,-1.09902448059656,-1.26282854242744,Reward,0.5,-1.17980295035896,low,1.94907274129459,0.4444944520139,61.7927859228221,-1.09902448059656,0.268,0.334,0.418,0.385,0.351,-1.21576882180058,-1.16440131167081,-1.09902448059656,reward,Reward,Reward,Reward,reward,0.1,FALSE,FALSE,FALSE,FALSE,FALSE,-1.18048929169567,0.3,0.1,-1.09049473914955,0.0893082112094081,-0.10343168856964,-0.0409324532275781,0.766738565234292,-0.00883807587778862,0.0893082112094081,0,low,0.15,FALSE,TRUE,FALSE,31.1931764423839,32.3724550791868,30.5690076873741,23.888075976283,-13.2112174343919,-6.60560871719597,31.1931764423839,low abs. PE,62.1261264887289,TRUE,0-1s,FALSE,63.3261373375892,62.0927859228221,9425,0.0118728795893164,0.0109871981713933,0.335938569519026,0.239015367812676,0.346925767690419,0.250888247401993,-4.51011475031982,-1.05861562369019,63.5441373375892
explore,decay_factorize_selective_psequate_fixedparams_fmri,35780,1,18,DEV,clock_face,0.418,70,70,0.785745254491335,55.1537903552351,0.368,70,4,82.9202463663878,0.3,86.6601214185542,604.232019828919,26.777854442665,0.766738565234292,0.314961847855002,21.090294158818,19.0167256676593,-39.5267567064521,4.18,70,0.00610014573954015,0.00602032663458067,0.00617996484449963,0.00602032663458067,64.6095324453199,65.0427672872902,65.0928659594501,65.992834497767,0.1,clock_face_1.png,18,0.766738565234292,0.875636091783734,1,0.2,0.1,1,0.759107318388246,0.00242999673250688,0.00242999673250688,0,0,0,1,-0.0555555555555556,0.302207769369119,-1.09902448059656,-1.18048929169567,Reward,0.5,-1.09049473914955,low,1.80627457358619,0,63.1261373375892,-1.1379392609979,0.418,0.268,0.334,0.418,0.385,-1.09902448059656,-1.21576882180058,-1.16440131167081,reward,Reward,Reward,Reward,reward,0.1,FALSE,FALSE,FALSE,FALSE,FALSE,-1.26282854242744,0.3,0,-1.06205657356495,0.0284381655846093,0.0893082112094081,-0.10343168856964,0.769168561966799,0.00763124684604644,0.0284381655846093,0,low,0,FALSE,FALSE,FALSE,23.888075976283,31.1931764423839,32.3724550791868,21.090294158818,-16.008999251857,-8.00449962592848,23.888075976283,low abs. PE,63.6094481041073,TRUE,0-1s,FALSE,64.9095324453199,63.3261373375892,9425,0.0367584689770959,0.050850685090111,0.0591005265662025,0.189791406762469,0.109951211656314,0.226549875739565,-2.97866504896266,-2.20762759668147,65.0275324453199
explore,decay_factorize_selective_psequate_fixedparams_fmri,35780,1,19,DEV,clock_face,0.368,70,70,0.798878029839006,55.710103084318,0.418,70,4,83.9273112459109,0.3,85.9703012253592,614.383294846679,26.8555541167425,0.769168561966799,0.320723685953648,21.2231357013691,18.3960779906574,-33.413595579938,3.68,70,0.00273080470631308,0.00271867695315491,0.00274293245947126,0.00271867695315491,66.0928932566312,66.4761778108659,66.526205790462,67.4261585804052,1.1,clock_face_1.png,19,0.769168561966799,0.877022554993199,1,0.3,0,0,0.766738565234292,-0.00235358933624663,0,0.00235358933624663,0.05,0.223606797749979,1,-0.0526315789473684,0.319342921172574,-1.1379392609979,-1.18048929169567,Reward,0.5,-1.06205657356495,low,1.77731500346031,0.127398494355825,64.6095324453199,-1.09902448059656,0.418,0.418,0.268,0.334,0.418,-1.09902448059656,-1.09902448059656,-1.21576882180058,reward,Reward,Reward,Reward,reward,0.1,FALSE,FALSE,FALSE,FALSE,FALSE,-1.18048929169567,0.3,0,-1.08960054610079,-0.0275439725358408,0.0284381655846093,0.0893082112094081,0.766814972630553,0.00242999673250688,0,0.0275439725358408,low,-0.05,FALSE,FALSE,FALSE,21.090294158818,23.888075976283,31.1931764423839,21.2231357013691,-15.8761577093058,-7.9380788546529,21.090294158818,low abs. PE,65.0928659594501,TRUE,0-1s,FALSE,66.3928932566312,64.9095324453199,9425,0.0360693315660037,0.0357154019059174,0.266049423039563,0.248580750340969,0.30176482494548,0.284650081906973,-3.3318933052388,-1.19807415247802,66.4608932566312
explore,decay_factorize_selective_psequate_fixedparams_fmri,35780,1,20,DEV,clock_face,0.418,70,70,0.785745254491335,55.1537903552351,0.368,70,4,84.9435602231351,0.3,87.62486092335,618.464481318876,27.2136669488716,0.766814972630553,0.329978814480038,19.4832403193187,17.7256123620742,-38.4878634918144,4.18,70,0.000257554410591211,0.000255825331011657,0.000255825331011657,0.000259283490170765,68.526283132378,68.9595890169148,69.0095813001972,69.9095491385669,2.1,clock_face_1.png,20,0.766814972630553,0.875679720349029,1,0.3,0,0,0.769168561966799,0.00152449275522859,0.00152449275522859,0,0.05,0.223606797749979,1,-0.05,0.334764557795683,-1.09902448059656,-1.18048929169567,Reward,0.5,-1.08960054610079,low,1.84677562243623,0.127398494355825,66.0928932566312,-1.1379392609979,0.368,0.418,0.418,0.268,0.334,-1.1379392609979,-1.09902448059656,-1.09902448059656,reward,Reward,Reward,Reward,reward,1.1,FALSE,FALSE,FALSE,FALSE,FALSE,-1.18048929169567,0.3,0,-1.07175946145003,0.0178410846507608,-0.0275439725358408,0.0284381655846093,0.768339465385781,-0.00235358933624663,0.0178410846507608,0,low,0.05,FALSE,FALSE,FALSE,21.2231357013691,21.090294158818,23.888075976283,19.4832403193187,-17.6160530913562,-8.8080265456781,21.2231357013691,low abs. PE,66.526205790462,TRUE,0-1s,FALSE,68.826283132378,66.3928932566312,9425,0.0309211572516949,0.0286693675952396,0.169184875751213,0.197099800161835,0.197854243346453,0.22802095741353,-3.55157731386902,-1.62017412311035,68.944283132378
explore,decay_factorize_selective_psequate_fixedparams_fmri,35780,1,21,DEV,clock_face,0.368,70,70,0.798878029839006,55.710103084318,0.301,70,4,85.0676446517069,0.3,86.4879453504881,622.734325938593,27.1145628126872,0.768339465385781,0.320723685953648,21.6959250135361,17.7281914720418,-32.9578682835006,3.68,70,0.00154661144858175,0.0015411127114265,0.001552110185737,0.0015411127114265,72.0596204786561,72.442963126814,72.4930855965358,73.3930026902235,6.1,clock_face_1.png,21,0.768339465385781,0.876549750662095,1,0.3,0,0,0.766814972630553,-0.00171896690613627,0,0.00171896690613627,0.05,0.223606797749979,1,-0.0476190476190476,0.348717467121353,-1.1379392609979,-1.18048929169567,Reward,0.5,-1.07175946145003,low,1.79904639301632,0.127398494355825,68.526283132378,-1.19008506673569,0.418,0.368,0.418,0.418,0.268,-1.09902448059656,-1.1379392609979,-1.09902448059656,reward,Reward,Reward,Reward,reward,2.1,FALSE,FALSE,FALSE,FALSE,FALSE,-1.18048929169567,0.3,0,-1.09187647019215,-0.020117008742121,0.0178410846507608,-0.0275439725358408,0.766620498479645,0.00152449275522859,0,0.020117008742121,low,-0.05,FALSE,FALSE,FALSE,19.4832403193187,21.2231357013691,21.090294158818,21.6959250135361,-15.4033683971388,-7.70168419856941,19.4832403193187,low abs. PE,69.0095813001972,TRUE,0-1s,FALSE,72.3596204786561,68.826283132378,9425,0.021438393626781,0.00529063514766717,0.103868965216042,0.161386171897865,0.109159600363709,0.182824565524646,-5.23992862642172,-2.21485263937533,72.4276204786561
explore,decay_factorize_selective_psequate_fixedparams_fmri,35780,1,22,DEV,clock_face,0.301,69,69,0.816721328479605,56.4252738150215,0.401,70,3,87.912154293242,0.3,87.912154293242,623.57777546035,27.3621171658961,0.766620498479645,0.329978814480038,24.8741104072383,17.7564338752963,-26.7305833059809,3.01,69,0.000604205500943684,0.000601446517751285,0.000601446517751285,0.000606964484136082,79.49317098764,79.8098424429772,79.8598606235464,80.7598162132199,2.1,clock_face_1.png,22,0.766620498479645,0.875568671481366,1,0.3,0,0,0.768339465385781,-0.00449421678348028,0,0.00449421678348028,0.067,0.258843582110896,1,-0.0454545454545455,0.361401930144689,-1.19008506673569,-1.18048929169567,Reward,0.5,-1.09187647019215,low,1.85883658060209,0.200972673420055,72.0596204786561,-1.11225550593301,0.368,0.418,0.368,0.418,0.418,-1.1379392609979,-1.09902448059656,-1.1379392609979,reward,Reward,Reward,Reward,reward,6.1,FALSE,FALSE,FALSE,FALSE,FALSE,-1.18048929169567,0.2,-0.1,-1.14447212982906,-0.052595659636913,-0.020117008742121,0.0178410846507608,0.762126281696165,-0.00171896690613627,0,0.052595659636913,low,-0.067,FALSE,FALSE,TRUE,21.6959250135361,19.4832403193187,21.2231357013691,24.8741104072383,-12.2251830034366,-6.11259150171829,21.6959250135361,low abs. PE,72.4930855965358,TRUE,0-1s,FALSE,79.79317098764,72.3596204786561,9425,0.00553981053789055,0.00730883460214912,0.0556647954413409,0.0851131351275542,0.0629736300434901,0.0906529456654447,-4.91730417104043,-2.76488042693454,79.79417098764
explore,decay_factorize_selective_psequate_fixedparams_fmri,35780,1,23,DEV,clock_face,0.401,70,70,0.790192451406812,55.344874926868,0.435,69,4,85.2749235150054,0.2,90.733948128805,617.676551390541,27.7030930817124,0.762126281696165,0.329978814480038,19.8659955764766,17.3817216452267,-39.8283752826905,4.01,70,0.00676894841139251,0.00672539409531404,0.00672539409531404,0.00681250272747098,82.8599799611256,83.2765463924152,83.3266041188617,84.2265481597278,5.1,clock_face_1.png,23,0.762126281696165,0.872998443123563,1,0.3,-0.1,-1,0.766620498479645,0.00313918168193106,0.00313918168193106,0,0.1,0.316227766016838,1,-0.0434782608695652,0.372983396383388,-1.11225550593301,-1.26282854242744,Reward,0.5,-1.14447212982906,low,1.97729924271012,0.286851162557694,79.49317098764,-1.0857934552601,0.301,0.368,0.418,0.368,0.418,-1.19008506673569,-1.1379392609979,-1.09902448059656,reward,Reward,Reward,Reward,reward,2.1,FALSE,FALSE,FALSE,FALSE,FALSE,-1.18048929169567,0.3,0.1,-1.10773439793144,0.036737731897619,-0.052595659636913,-0.020117008742121,0.765265463378096,-0.00449421678348028,0.036737731897619,0,low,0.1,FALSE,TRUE,FALSE,24.8741104072383,21.6959250135361,19.4832403193187,19.8659955764766,-17.2332978341984,-8.61664891709918,24.8741104072383,low abs. PE,79.8598606235464,TRUE,0-1s,FALSE,83.0599799611256,79.79317098764,9425,0.00792320856940838,0.0100215296049353,0.0263535002308539,0.0443343655348299,0.0363750298357892,0.0522575741042383,-4.60202218565111,-3.31359785718097,83.2609799611256
explore,decay_factorize_selective_psequate_fixedparams_fmri,35780,1,24,DEV,clock_face,0.435,0,70,0.7813168054639,54.9608550579539,0.268,70,4,85.4186089339388,0.3,88.7173775835531,620.607455997102,27.4701533280274,0.765265463378096,0.329978814480038,-53.7583467563619,-53.6287579811647,-41.0925210831169,4.35,0,0.00207534606162741,0.00206431350139727,0.00208637862185755,0.00206431350139727,89.3267287058989,89.7766522563761,89.8267785756616,90.7267502636532,8.1,clock_face_1.png,24,0.765265463378096,0.874794526376392,0,0.2,0.1,1,0.762126281696165,0.00703488765791738,0.00703488765791738,0,0.034,0.184390889145858,1,-0.0416666666666667,0.383599740435528,-1.0857934552601,-1.18048929169567,Omission,-0.5,-1.10773439793144,low,1.89264092639073,0.0813846037821148,82.8599799611256,-1.21576882180058,0.401,0.301,0.368,0.418,0.368,-1.11225550593301,-1.19008506673569,-1.1379392609979,omission,Reward,Reward,Reward,reward,5.1,FALSE,FALSE,FALSE,FALSE,FALSE,-1.26282854242744,0.2,-0.1,-1.02540535715179,0.0823290407796515,0.036737731897619,-0.052595659636913,0.772300351036013,0.00313918168193106,0.0823290407796515,0,low,0.034,FALSE,FALSE,TRUE,19.8659955764766,24.8741104072383,21.6959250135361,53.7583467563619,16.659053345687,-8.3295266728435,19.8659955764766,high abs. PE,83.3266041188617,TRUE,0-1s,FALSE,89.6267287058989,83.0599799611256,9425,0.0185033850485704,0.0229142639299816,0.217835568392729,0.290211980831054,0.240749832322711,0.308715365879625,-3.77555936909851,-1.42395538875276,89.7617287058989
explore,decay_factorize_selective_psequate_fixedparams_fmri,35780,1,25,DEV,clock_face,0.268,0,69,0.82560959585401,56.7625758497894,0.468,0,3,50.639009480328,0.2,50.9972169151386,362.601523455329,15.8816479838396,0.772300351036013,0.329978814480038,-42.0404033526715,-38.3536172622295,-14.0829733787714,2.68,0,0.00258572261700636,0.00258286739472112,0.00258286739472112,0.00258857783929159,98.8268765654648,99.110208049824,99.1602717256756,100.060216116486,2.1,clock_face_1.png,25,0.772300351036013,0.878806207895696,0,0.3,-0.1,-1,0.765265463378096,0.00939682654801821,0.00939682654801821,0,0.167,0.408656334834051,1,-0.04,0.393366776963497,-1.21576882180058,-1.26282854242744,Omission,-0.5,-1.02540535715179,low,0.309098361513234,0.484359050577827,89.3267287058989,-1.06010970019522,0.435,0.401,0.301,0.368,0.418,-1.0857934552601,-1.11225550593301,-1.19008506673569,omission,Omission,Omission,Reward,omission,8.1,TRUE,FALSE,FALSE,FALSE,FALSE,-1.18048929169567,0.3,0.1,-0.915434629303644,0.109970727848144,0.0823290407796515,0.036737731897619,0.781697177584031,0.00703488765791738,0.109970727848144,0,low,-0.167,FALSE,TRUE,TRUE,-53.7583467563619,19.8659955764766,24.8741104072383,42.0404033526715,4.94110994199657,-2.47055497099829,53.7583467563619,high abs. PE,89.8267785756616,FALSE,0-1s,FALSE,99.0268765654648,89.6267287058989,9425,0.017247478880144,0.018365560470076,0.862115904180293,0.747119548543651,0.880481464650369,0.764367027423795,-3.99673373257556,-0.127275044845991,99.0948765654648
explore,decay_factorize_selective_psequate_fixedparams_fmri,35780,1,26,DEV,clock_face,0.468,71,71,0.772774638428614,54.5814449066618,0.468,0,5,25.7100416427785,0.3,27.1893374383763,208.380387812185,8.86001583542238,0.781697177584031,0.314961847855002,53.8445170795851,53.8445170795851,-15.0588637406614,4.68,71,0.00447279510429548,0.00438595929019359,0.00455963091839737,0.00438595929019359,102.160341368406,102.643639536225,102.693676614901,103.593664401153,5.1,clock_face_1.png,26,0.781697177584031,0.884136402137154,1,0.2,0.1,1,0.772300351036013,-0.0117120566151582,0,0.0117120566151582,0.2,0.447213595499958,1,-0.0384615384615385,0.402382502989315,-1.06010970019522,-1.18048929169567,Reward,0.5,-0.915434629303644,low,-0.690388116350463,0.55748131540679,98.8268765654648,-1.06010970019522,0.268,0.435,0.401,0.301,0.368,-1.21576882180058,-1.0857934552601,-1.11225550593301,reward,Omission,Omission,Omission,omission,2.1,TRUE,TRUE,FALSE,FALSE,FALSE,-1.26282854242744,0.4,0.1,-1.05250041252162,-0.13706578321798,0.109970727848144,0.0823290407796515,0.769985120968873,0.00939682654801821,0,0.13706578321798,low,0.2,FALSE,TRUE,FALSE,-42.0404033526715,-53.7583467563619,19.8659955764766,53.8445170795851,16.7452236689102,8.37261183445511,42.0404033526715,high abs. PE,99.1602717256756,FALSE,0-1s,FALSE,102.460341368406,99.0268765654648,9425,0.0403773879963118,0.0481320651707392,0.952456576534144,0.800579669732731,1.00058864170488,0.840957057729043,-3.03359894827982,0.000598462590418166,102.628341368406
